x_GeV_per_c2,y_cm2
5.529590288315629820e+00,6.587607057920159511e-45
5.532625189681334987e+00,6.579926182753551826e-45
5.535660091047041043e+00,6.572332613330854569e-45
5.538694992412747098e+00,6.564836299980154828e-45
5.541729893778452265e+00,6.557447150300780953e-45
5.544764795144157432e+00,6.549609328243152152e-45
5.547799696509863487e+00,6.542409287678629143e-45
5.550834597875569543e+00,6.534726249049398602e-45
5.553869499241274710e+00,6.527108048024410634e-45
5.556904400606979877e+00,6.519001306820665486e-45
5.559939301972685932e+00,6.510952357386059033e-45
5.562974203338391987e+00,6.502408972478734413e-45
5.566009104704097155e+00,6.494449450367421102e-45
5.569044006069802322e+00,6.485960779258634087e-45
5.572078907435508377e+00,6.477486477742356564e-45
5.575113808801214432e+00,6.469035783679638018e-45
5.578148710166919599e+00,6.460059918751551632e-45
5.581183611532624766e+00,6.451630057412294704e-45
5.584218512898330822e+00,6.442640347851517293e-45
5.587253414264036877e+00,6.433630642732021986e-45
5.590288315629742044e+00,6.424055133846366382e-45
5.593323216995447211e+00,6.414451994518670634e-45
5.596358118361153267e+00,6.404276875158207759e-45
5.599393019726859322e+00,6.394591512238172502e-45
5.602427921092564489e+00,6.384299442487931120e-45
5.605462822458269656e+00,6.373935600689769134e-45
5.608497723823975711e+00,6.362959119113134560e-45
5.611532625189681767e+00,6.351903072813101482e-45
5.614567526555386934e+00,6.341296908188249831e-45
5.617602427921092101e+00,6.330053176905735006e-45
5.620637329286798156e+00,6.318702415921382916e-45
5.623672230652504211e+00,6.306708520944948032e-45
5.626707132018209379e+00,6.294600038953980855e-45
5.629742033383914546e+00,6.282358928231577875e-45
5.632776934749620601e+00,6.269967300971549741e-45
5.635811836115326656e+00,6.256893366532819148e-45
5.638846737481031823e+00,6.243661793126577014e-45
5.641881638846736990e+00,6.229742970490243214e-45
5.644916540212443046e+00,6.215659322824750224e-45
5.647951441578149101e+00,6.201928665696840510e-45
5.650986342943854268e+00,6.187487201404092829e-45
5.654021244309559435e+00,6.172854175082741893e-45
5.657056145675265491e+00,6.157506274262126906e-45
5.660091047040971546e+00,6.141960310494945259e-45
5.663125948406676713e+00,6.126198881317344718e-45
5.666160849772381880e+00,6.110204801655821881e-45
5.669195751138087935e+00,6.093460477053608790e-45
5.672230652503793991e+00,6.076477905439375678e-45
5.675265553869499158e+00,6.058742412468304617e-45
5.678300455235204325e+00,6.040763243021636411e-45
5.681335356600910380e+00,6.023043772235795193e-45
5.684370257966616435e+00,6.004551056249884683e-45
5.687405159332321603e+00,5.985790341651126227e-45
5.690440060698026770e+00,5.979613652718225279e-45
5.693474962063732825e+00,5.967279674831353108e-45
5.696509863429438880e+00,5.954971486953724953e-45
5.699544764795144047e+00,5.942688997213680591e-45
5.702579666160850103e+00,5.930432114164061544e-45
5.705614567526555270e+00,5.918200746780159969e-45
5.708649468892261325e+00,5.905994804458261229e-45
5.711684370257966492e+00,5.893814197013126062e-45
5.714719271623672547e+00,5.881658834676839325e-45
5.717754172989377714e+00,5.869528628096607042e-45
5.720789074355083770e+00,5.857423488332949243e-45
5.723823975720788937e+00,5.845343326858182792e-45
5.726858877086494992e+00,5.833288055554250802e-45
5.729893778452200159e+00,5.821257586711230351e-45
5.732928679817906215e+00,5.809251833025557684e-45
5.735963581183611382e+00,5.797270707597880023e-45
5.738998482549317437e+00,5.785314123931977741e-45
5.742033383915022604e+00,5.773381995932250270e-45
5.745068285280728659e+00,5.761474237902649469e-45
5.748103186646433826e+00,5.749590764544567534e-45
5.751138088012139882e+00,5.737731490955221507e-45
5.754172989377845049e+00,5.725896332625843620e-45
5.757207890743551104e+00,5.714085205440263693e-45
5.760242792109256271e+00,5.702298025672843093e-45
5.763277693474962327e+00,5.690534709987072064e-45
5.766312594840667494e+00,5.678795175433892007e-45
5.769347496206373549e+00,5.667079339449752650e-45
5.772382397572078716e+00,5.655387119855138442e-45
5.775417298937784771e+00,5.643718434853195751e-45
5.778452200303489938e+00,5.632073203027541122e-45
5.781487101669195994e+00,5.620451343340899681e-45
5.784522003034901161e+00,5.608852775133667614e-45
5.787556904400607216e+00,5.597277418122021622e-45
5.790591805766312383e+00,5.585725192396305289e-45
5.793626707132018439e+00,5.574196018419617077e-45
5.796661608497723606e+00,5.562689817026214753e-45
5.799696509863429661e+00,5.551206509419659677e-45
5.802731411229134828e+00,5.539746017171602698e-45
5.805766312594840883e+00,5.528308262219762917e-45
5.808801213960546050e+00,5.516893166866910843e-45
5.811836115326252106e+00,5.505500653779043188e-45
5.814871016691957273e+00,5.494130645983567609e-45
5.817905918057663328e+00,5.482783066868306407e-45
5.820940819423368495e+00,5.471457840179516981e-45
5.823975720789074551e+00,5.460154890020728752e-45
5.827010622154779718e+00,5.448874140850869410e-45
5.830045523520485773e+00,5.437615517483116144e-45
5.833080424886190940e+00,5.426378945083038697e-45
5.836115326251896995e+00,5.415164349167464289e-45
5.839150227617602162e+00,5.403971655602548478e-45
5.842185128983308218e+00,5.392800790602828641e-45
5.845220030349013385e+00,5.381651680729489001e-45
5.848254931714719440e+00,5.370524252888631246e-45
5.851289833080424607e+00,5.359418434330351658e-45
5.854324734446130662e+00,5.348334152646934572e-45
5.857359635811835830e+00,5.337271335771415482e-45
5.860394537177541885e+00,5.326229911976407379e-45
5.863429438543247052e+00,5.315209809872325325e-45
5.866464339908953107e+00,5.304210958406223372e-45
5.869499241274658274e+00,5.293233286860386294e-45
5.872534142640364330e+00,5.282276724850657463e-45
5.875569044006069497e+00,5.271341202325302524e-45
5.878603945371775552e+00,5.260426649563527076e-45
5.881638846737480719e+00,5.249532997174092670e-45
5.884673748103186774e+00,5.238660176093848804e-45
5.887708649468891942e+00,5.227808117586704255e-45
5.890743550834597997e+00,5.216976753241661850e-45
5.893778452200303164e+00,5.206166014971969031e-45
5.896813353566009219e+00,5.195375835013682196e-45
5.899848254931714386e+00,5.184606145924062413e-45
5.902883156297420442e+00,5.173856880580574755e-45
5.905918057663125609e+00,5.163127972179217423e-45
5.908952959028831664e+00,5.152419354233444542e-45
5.911987860394537719e+00,5.141730960572764112e-45
5.915022761760242886e+00,5.131062725341335967e-45
5.918057663125948054e+00,5.120414582997000982e-45
5.921092564491654109e+00,5.109786468309389279e-45
5.924127465857360164e+00,5.099178316359213911e-45
5.927162367223065331e+00,5.088590062536640434e-45
5.930197268588770498e+00,5.078021642540008080e-45
5.933232169954476554e+00,5.067472992374799842e-45
5.936267071320182609e+00,5.056944048352036320e-45
5.939301972685887776e+00,5.046434747087261364e-45
5.942336874051592943e+00,5.035945025499197908e-45
5.945371775417298998e+00,5.025474820808491538e-45
5.948406676783005054e+00,5.015024070536466516e-45
5.951441578148710221e+00,5.004592712503961450e-45
5.954476479514415388e+00,4.994180684829683930e-45
5.957511380880121443e+00,4.983787925929800435e-45
5.960546282245827499e+00,4.973414374515808054e-45
5.963581183611532666e+00,4.963059969593970688e-45
5.966616084977237833e+00,4.952724650463697329e-45
5.969650986342943888e+00,4.942408356716658391e-45
5.972685887708649943e+00,4.932111028235257343e-45
5.975720789074355110e+00,4.921832605191679199e-45
5.978755690440060278e+00,4.911573028046617302e-45
5.981790591805766333e+00,4.901332237548084096e-45
5.984825493171472388e+00,4.891110174730235603e-45
5.987860394537177555e+00,4.880906780912111262e-45
5.990895295902882722e+00,4.870721997696785731e-45
