x_GeV_per_c2,y_cm2
8.785890395080558690e+00,1.580410204876276316e-43
8.795960128329522121e+00,1.583030188331348819e-43
8.806041402756797254e+00,1.585637306089867692e-43
8.816134231590023518e+00,1.587754274990900273e-43
8.826238628072010428e+00,1.590171458513383292e-43
8.836354605460723377e+00,1.592635533673330846e-43
8.846482177029344030e+00,1.595117853573002089e-43
8.856621356066249007e+00,1.597589593497079761e-43
8.866772155875063177e+00,1.600021750224326039e-43
8.876934589774645445e+00,1.602157923656416388e-43
8.887108671099122503e+00,1.604015294560894892e-43
8.897294413197908369e+00,1.606114189535653438e-43
8.907491829435715047e+00,1.608702095979758259e-43
8.917700933192566737e+00,1.611247539798095661e-43
8.927921737863831808e+00,1.614001555784137358e-43
8.938154256860224578e+00,1.616710564011520935e-43
8.948398503607830179e+00,1.619119307660218918e-43
8.958654491548131205e+00,1.621248914878386821e-43
8.968922234138000604e+00,1.623629177242518450e-43
8.979201744849742539e+00,1.626283742883539526e-43
8.989493037171108369e+00,1.628957381171423855e-43
8.999796124605296654e+00,1.631393224162987717e-43
9.010111020670988680e+00,1.633844530970257765e-43
9.020437738902353786e+00,1.636051705692047825e-43
9.030776292849084896e+00,1.638034489985101551e-43
9.041126696076396740e+00,1.640326445365251407e-43
9.051488962165045393e+00,1.642949665145851419e-43
9.061863104711365580e+00,1.645644550623600759e-43
9.072249137327268897e+00,1.648383611447929323e-43
9.082647073640261581e+00,1.651139177786333901e-43
9.093056927293481806e+00,1.653414377420464130e-43
9.103478711945692581e+00,1.655746620934947039e-43
9.113912441271315501e+00,1.658390301080472272e-43
9.124358128960453840e+00,1.661367934433335415e-43
9.134815788718883667e+00,1.664129954912904436e-43
9.145285434268101810e+00,1.666881491574088331e-43
9.155767079345334736e+00,1.669592276757817003e-43
9.166260737703542105e+00,1.671757627555592698e-43
9.176766423111454074e+00,1.673918721672337660e-43
9.187284149353574847e+00,1.676330423944329145e-43
9.197813930230216428e+00,1.679013043738828172e-43
9.208355779557505727e+00,1.681937446210216576e-43
9.218909711167391663e+00,1.684785673430184502e-43
9.229475738907698457e+00,1.687580724217920453e-43
9.240053876642106090e+00,1.690106063239369896e-43
9.250644138250182280e+00,1.692621913906926771e-43
9.261246537627418007e+00,1.695097560760554709e-43
9.271861088685211527e+00,1.698088065281871206e-43
9.282487805350916332e+00,1.701086922664850860e-43
9.293126701567851811e+00,1.703825802542356490e-43
9.303777791295306798e+00,1.706327095711887866e-43
9.314441088508573330e+00,1.708611377569181472e-43
9.325116607198969731e+00,1.710939981130591979e-43
9.335804361373837068e+00,1.713280022368433475e-43
9.346504365056579999e+00,1.716190638660421256e-43
9.357216632286665003e+00,1.719158026897188271e-43
9.367941177119664786e+00,1.722153389816615568e-43
9.378678013627252952e+00,1.724658503295363427e-43
9.389427155897225319e+00,1.727233911013362662e-43
9.400188618033537225e+00,1.729846540380750316e-43
9.410962414156296418e+00,1.732762106916857900e-43
9.421748558401800366e+00,1.736004109307807898e-43
9.432547064922554014e+00,1.739298319843041670e-43
9.443357947887269788e+00,1.742314907108181964e-43
9.454181221480906672e+00,1.744773391936555046e-43
9.465016899904686198e+00,1.747238506268436755e-43
9.475864997376094223e+00,1.749674399390794575e-43
9.486725528128923557e+00,1.752347386530246108e-43
9.497598506413268638e+00,1.755278651815634467e-43
9.508483946495568162e+00,1.758188317885969375e-43
9.519381862658608640e+00,1.760794685122901838e-43
9.530292269201538602e+00,1.763366639905264542e-43
9.541215180439905907e+00,1.766174699277201410e-43
9.552150610705663070e+00,1.768937100620452952e-43
9.563098574347177916e+00,1.771927312937823294e-43
9.574059085729283325e+00,1.775171093844443519e-43
9.585032159233257687e+00,1.778137535884304242e-43
9.596017809256869313e+00,1.780849926031366861e-43
9.607016050214395975e+00,1.783582584685255890e-43
9.618026896536619574e+00,1.786049977712307037e-43
9.629050362670874108e+00,1.788525097643864975e-43
9.640086463081050994e+00,1.791591630351214704e-43
9.651135212247611506e+00,1.794713197451125735e-43
9.662196624667624079e+00,1.797859715520650189e-43
9.673270714854757202e+00,1.800745503789475200e-43
9.684357497339330934e+00,1.803392124028359874e-43
9.695456986668311572e+00,1.806075302802789116e-43
9.706569197405332972e+00,1.808760292575121803e-43
9.717694144130730294e+00,1.812037413583346198e-43
9.728831841441545336e+00,1.815364254261997566e-43
9.739982303951542519e+00,1.818452463405388699e-43
9.751145546291251520e+00,1.821582170140913642e-43
9.762321583107954837e+00,1.824176072394794268e-43
9.773510429065728644e+00,1.826763792860047629e-43
9.784712098845465889e+00,1.829351003463726346e-43
9.795926607144865628e+00,1.831943408434777459e-43
9.807153968678484546e+00,1.834546744376749943e-43
9.818394198177749388e+00,1.837166780519946113e-43
9.829647310390958737e+00,1.839809319154177071e-43
9.840913320083322091e+00,1.842480196244105218e-43
9.852192242036963421e+00,1.845185282228712730e-43
9.863484091050962022e+00,1.847930483007194853e-43
9.874788881941352514e+00,1.850721741113135950e-43
9.886106629541140833e+00,1.853565037078753760e-43
9.897437348700350412e+00,1.856466390991967515e-43
9.908781054286018630e+00,1.859431864248288062e-43
9.920137761182209246e+00,1.862467561500049851e-43
9.931507484290069243e+00,1.865579632805567591e-43
9.942890238527800406e+00,1.868774275981325311e-43
9.954286038830716166e+00,1.872057739159930755e-43
9.965694900151252256e+00,1.875436323557239964e-43
9.977116837458964937e+00,1.878916386452086741e-43
9.988551865740578961e+00,1.882504344382532822e-43
1.000000000000000000e+01,1.886206676562337517e-43
1.001146125525831820e+01,1.890029928522414936e-43
1.002293564655384728e+01,1.893980715981618002e-43
1.003442318894212626e+01,1.898065728952002479e-43
